test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_004453	XLOC_004453	CASP4	chr11:104813593-104839325	Normal	Disease	OK	22.8297	21.4117	-0.0925155	-0.904022	0.18295	0.20785	no
XLOC_004454	XLOC_004454	CASP5	chr11:104864966-104893895	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004455	XLOC_004455	CARD17,CASP1	chr11:104896236-104972158	Normal	Disease	OK	3.97874	3.55573	-0.162167	-0.496826	0.43145	0.465002	no
XLOC_004456	XLOC_004456	CARD16	chr11:104896236-104972158	Normal	Disease	OK	3.43845	6.67467	0.95694	2.92615	0.00015	0.000233804	yes
XLOC_004457	XLOC_004457	CARD18	chr11:105008447-105010461	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004458	XLOC_004458	KIAA1826	chr11:105878628-105892954	Normal	Disease	OK	1.51804	1.97324	0.378351	1.96552	0.00695	0.0093346	yes
XLOC_004459	XLOC_004459	KBTBD3	chr11:105921824-105969419	Normal	Disease	OK	1.04959	1.34788	0.360861	1.54197	0.0266	0.0335285	yes
XLOC_004460	XLOC_004460	GUCY1A2	chr11:106544737-106889171	Normal	Disease	OK	0.437513	0.941466	1.10558	6.75414	5e-05	8.03331e-05	yes
XLOC_004461	XLOC_004461	CWF19L2	chr11:107197071-107328572	Normal	Disease	OK	6.74036	18.6083	1.46505	16.1748	5e-05	8.03331e-05	yes
XLOC_004462	XLOC_004462	ALKBH8	chr11:107373452-107436461	Normal	Disease	OK	0.719754	1.43066	0.991103	3.79706	5e-05	8.03331e-05	yes
XLOC_004463	XLOC_004463	SLN	chr11:107578100-107582787	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004464	XLOC_004464	SLC35F2	chr11:107661716-107729914	Normal	Disease	OK	37.7643	36.8433	-0.0356217	-0.755603	0.28775	0.318154	no
XLOC_004465	XLOC_004465	NPAT	chr11:108028118-108093365	Normal	Disease	OK	1.00018	2.4902	1.31601	7.53614	5e-05	8.03331e-05	yes
XLOC_004466	XLOC_004466	C11orf65	chr11:108253726-108338258	Normal	Disease	OK	0.265523	1.19554	2.17076	2.34296	0.0233	0.029566	yes
XLOC_004467	XLOC_004467	KDELC2	chr11:108342832-108369159	Normal	Disease	OK	8.91075	9.46764	0.0874578	1.07319	0.1294	0.149959	no
XLOC_004468	XLOC_004468	EXPH5	chr11:108376157-108464374	Normal	Disease	OK	1.31133	1.47551	0.170185	1.25389	0.0747	0.0892088	no
XLOC_004469	XLOC_004469	RDX	chr11:110100165-110167437	Normal	Disease	OK	21.1023	30.6508	0.538524	11.2307	5e-05	8.03331e-05	yes
XLOC_004470	XLOC_004470	ARHGAP20	chr11:110447765-110583451	Normal	Disease	OK	0.920773	0.767044	-0.263536	-1.18115	0.0935	0.110483	no
XLOC_004471	XLOC_004471	C11orf92	chr11:111164113-111179353	Normal	Disease	OK	5.92191	9.0523	0.612222	7.31525	5e-05	8.03331e-05	yes
XLOC_004472	XLOC_004472	POU2AF1	chr11:111222980-111250157	Normal	Disease	OK	0.903887	0.532428	-0.763554	-2.09436	0.0056	0.00759423	yes
XLOC_004473	XLOC_004473	LOC100132078	chr11:111284966-111288911	Normal	Disease	NOTEST	0.0465876	0.0262926	-0.825289	0	1	1	no
XLOC_004474	XLOC_004474	BTG4	chr11:111338255-111383079	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004475	XLOC_004475	PPP2R1B	chr11:111473169-111637169	Normal	Disease	OK	4.53047	6.03601	0.413934	3.4249	5e-05	8.03331e-05	yes
XLOC_004476	XLOC_004476	ALG9	chr11:111652918-111742305	Normal	Disease	OK	6.85295	6.25725	-0.131198	-1.61656	0.0194	0.0248357	yes
XLOC_004477	XLOC_004477	FDXACB1	chr11:111744779-111754797	Normal	Disease	OK	1.29371	1.43681	0.151357	0.576422	0.4073	0.440866	no
XLOC_004478	XLOC_004478	CRYAB	chr11:111779349-111782473	Normal	Disease	OK	259.401	73.7621	-1.81423	-27.4542	5e-05	8.03331e-05	yes
XLOC_004479	XLOC_004479	PIH1D2	chr11:111895537-111944895	Normal	Disease	OK	1.38075	0.837612	-0.721101	-1.43403	0.0358	0.0444365	yes
XLOC_004480	XLOC_004480	TIMM8B	chr11:111944967-111957522	Normal	Disease	OK	60.1106	79.7015	0.406988	5.46881	5e-05	8.03331e-05	yes
XLOC_004481	XLOC_004481	IL18	chr11:112013973-112034840	Normal	Disease	OK	2.4269	2.53311	0.0617952	0.185797	0.791	0.811902	no
XLOC_004482	XLOC_004482	C11orf34	chr11:112118875-112131583	Normal	Disease	NOTEST	0	0.0466391	inf	0	1	1	no
XLOC_004483	XLOC_004483	LOC100288346	chr11:112831968-113149158	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004484	XLOC_004484	DRD2	chr11:113280316-113346001	Normal	Disease	NOTEST	0.115259	0.234185	1.02277	0	1	1	no
XLOC_004485	XLOC_004485	MIR4301	chr11:113280316-113346001	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004486	XLOC_004486	TMPRSS5	chr11:113558267-113577068	Normal	Disease	NOTEST	0.0829423	0.31198	1.91128	0	1	1	no
XLOC_004487	XLOC_004487	ZW10	chr11:113603904-113644485	Normal	Disease	OK	3.8864	3.63347	-0.0970888	-0.62097	0.37725	0.410168	no
XLOC_004488	XLOC_004488	USP28	chr11:113668596-113746256	Normal	Disease	OK	5.3518	6.31452	0.238648	2.42898	0.0005	0.00074851	yes
XLOC_004489	XLOC_004489	C11orf71	chr11:114262169-114271139	Normal	Disease	OK	8.35058	4.54542	-0.877464	-2.82631	0.00035	0.000530886	yes
XLOC_004490	XLOC_004490	FAM55A	chr11:114392436-114430580	Normal	Disease	NOTEST	0.0328992	0	-inf	0	1	1	no
XLOC_004491	XLOC_004491	FAM55D	chr11:114441312-114466484	Normal	Disease	OK	0.630065	0.417579	-0.593452	-1.01683	0.1393	0.160755	no
XLOC_004492	XLOC_004492	CADM1	chr11:115044344-115375241	Normal	Disease	OK	17.1611	21.5717	0.33	5.49843	5e-05	8.03331e-05	yes
XLOC_004493	XLOC_004493	LOC283143	chr11:115626050-115630918	Normal	Disease	OK	0.788869	0.245574	-1.68363	-2.68153	0.00335	0.00463974	yes
XLOC_004494	XLOC_004494	BUD13	chr11:116618885-116643714	Normal	Disease	OK	7.83977	6.36583	-0.300461	-2.16191	0.0024	0.00336916	yes
XLOC_004495	XLOC_004495	ZNF259	chr11:116649275-116658739	Normal	Disease	OK	17.5911	13.6901	-0.361712	-3.57527	5e-05	8.03331e-05	yes
XLOC_004496	XLOC_004496	APOA5	chr11:116660085-116663136	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004497	XLOC_004497	APOA4	chr11:116691417-116694011	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004498	XLOC_004498	APOA1	chr11:116706468-116708338	Normal	Disease	NOTEST	0.396009	0.178163	-1.15234	0	1	1	no
XLOC_004499	XLOC_004499	SIK3	chr11:116714117-116968993	Normal	Disease	OK	7.34578	6.24015	-0.235336	-2.96412	5e-05	8.03331e-05	yes
XLOC_004500	XLOC_004500	LOC100652768	chr11:117049938-117075508	Normal	Disease	OK	1.26625	4.71179	1.89571	5.25007	5e-05	8.03331e-05	yes
XLOC_004501	XLOC_004501	PCSK7	chr11:117075787-117102811	Normal	Disease	OK	25.1295	20.2441	-0.311886	-5.36485	5e-05	8.03331e-05	yes
XLOC_004502	XLOC_004502	BACE1	chr11:117103403-117186972	Normal	Disease	OK	8.21661	7.99395	-0.0396358	-0.498639	0.4646	0.49837	no
XLOC_004503	XLOC_004503	DSCAML1	chr11:117298488-117667976	Normal	Disease	NOTEST	0.0914764	0.0281868	-1.69838	0	1	1	no
XLOC_004504	XLOC_004504	FXYD2,FXYD6,FXYD6-FXYD2	chr11:117690789-117748201	Normal	Disease	OK	46.4648	23.1483	-1.00523	-12.3821	5e-05	8.03331e-05	yes
XLOC_004505	XLOC_004505	TMPRSS13	chr11:117771355-117800168	Normal	Disease	OK	2.18651	0.847933	-1.36661	-4.50227	5e-05	8.03331e-05	yes
XLOC_004506	XLOC_004506	LOC100526771	chr11:117886486-117990556	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004507	XLOC_004507	SCN4B	chr11:118004091-118023630	Normal	Disease	OK	4.33249	2.71915	-0.672039	-4.90459	5e-05	8.03331e-05	yes
XLOC_004508	XLOC_004508	SCN2B	chr11:118033518-118047337	Normal	Disease	OK	1.17925	0.62606	-0.913501	-3.60808	5e-05	8.03331e-05	yes
XLOC_004509	XLOC_004509	AMICA1	chr11:118064441-118095809	Normal	Disease	OK	11.6334	11.5927	-0.00505203	-0.0449022	0.94655	0.952106	no
XLOC_004510	XLOC_004510	MPZL3	chr11:118100335-118123011	Normal	Disease	NOTEST	0.352907	0.317715	-0.151552	0	1	1	no
XLOC_004511	XLOC_004511	MPZL2	chr11:118124130-118135251	Normal	Disease	OK	38.5058	30.4145	-0.340317	-5.61709	5e-05	8.03331e-05	yes
XLOC_004512	XLOC_004512	CD3D	chr11:118209788-118213459	Normal	Disease	OK	8.54641	8.68458	0.0231369	0.0990516	0.88625	0.899465	no
XLOC_004513	XLOC_004513	LOC100131626	chr11:118230295-118289530	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004514	XLOC_004514	IFT46	chr11:118401802-118436791	Normal	Disease	OK	21.6383	13.1837	-0.714832	-7.10089	5e-05	8.03331e-05	yes
XLOC_004515	XLOC_004515	TREH	chr11:118528941-118550381	Normal	Disease	NOTEST	0.167964	0.189463	0.173765	0	1	1	no
XLOC_004516	XLOC_004516	DDX6	chr11:118618472-118661972	Normal	Disease	OK	42.0681	37.3026	-0.173451	-5.3843	5e-05	8.03331e-05	yes
XLOC_004517	XLOC_004517	BCL9L	chr11:118754474-118781613	Normal	Disease	OK	6.43834	4.74354	-0.440724	-5.47508	5e-05	8.03331e-05	yes
XLOC_004518	XLOC_004518	RPL23AP64	chr11:118868851-118889057	Normal	Disease	NOTEST	0.126709	0.568345	2.16525	0	1	1	no
XLOC_004519	XLOC_004519	RPS25	chr11:118868851-118889057	Normal	Disease	OK	981.201	1224.45	0.319507	9.26143	5e-05	8.03331e-05	yes
XLOC_004520	XLOC_004520	SLC37A4	chr11:118895060-118901616	Normal	Disease	OK	57.7168	17.458	-1.72511	-23.4487	5e-05	8.03331e-05	yes
XLOC_004521	XLOC_004521	HYOU1	chr11:118914895-118927925	Normal	Disease	OK	74.9648	46.3897	-0.692409	-18.2989	5e-05	8.03331e-05	yes
XLOC_004522	XLOC_004522	H2AFX	chr11:118964584-118966177	Normal	Disease	OK	28.2003	22.1413	-0.348968	-4.11056	5e-05	8.03331e-05	yes
XLOC_004523	XLOC_004523	DPAGT1	chr11:118967212-118972785	Normal	Disease	OK	47.5531	36.0295	-0.400361	-7.19093	5e-05	8.03331e-05	yes
XLOC_004524	XLOC_004524	CCDC153	chr11:119060962-119066584	Normal	Disease	OK	0.777084	1.63692	1.07484	1.53091	0.05065	0.0618259	no
XLOC_004525	XLOC_004525	MCAM	chr11:119179233-119187840	Normal	Disease	OK	36.7214	21.5843	-0.766642	-14.2303	5e-05	8.03331e-05	yes
XLOC_004526	XLOC_004526	MFRP	chr11:119209651-119217383	Normal	Disease	OK	4.49247	5.61468	0.321695	2.77285	5e-05	8.03331e-05	yes
XLOC_004527	XLOC_004527	USP2	chr11:119225924-119252436	Normal	Disease	OK	1.61612	0.485149	-1.73603	-4.8042	5e-05	8.03331e-05	yes
XLOC_004528	XLOC_004528	THY1	chr11:119252487-119369944	Normal	Disease	OK	17.8884	21.7021	0.278815	3.54164	5e-05	8.03331e-05	yes
XLOC_004529	XLOC_004529	PVRL1	chr11:119508807-119599435	Normal	Disease	OK	15.9728	7.01351	-1.18741	-14.2424	5e-05	8.03331e-05	yes
XLOC_004530	XLOC_004530	TRIM29	chr11:119981993-120008863	Normal	Disease	OK	54.6016	22.3677	-1.28753	-24.4407	5e-05	8.03331e-05	yes
XLOC_004531	XLOC_004531	LOC649133	chr11:120107348-120190653	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004532	XLOC_004532	MIR100HG	chr11:121959810-122073770	Normal	Disease	OK	9.84445	22.5126	1.19335	14.5427	5e-05	8.03331e-05	yes
XLOC_004533	XLOC_004533	MIR125B1	chr11:121959810-122073770	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004534	XLOC_004534	BLID	chr11:121959810-122073770	Normal	Disease	NOTEST	0	0.0937162	inf	0	1	1	no
XLOC_004535	XLOC_004535	MIRLET7A2	chr11:121959810-122073770	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004536	XLOC_004536	MIR100	chr11:121959810-122073770	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004537	XLOC_004537	BSX	chr11:122848356-122852379	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004538	XLOC_004538	HSPA8	chr11:122928199-122932901	Normal	Disease	OK	181.728	184.384	0.0209314	0.639987	0.23105	0.259062	no
XLOC_004539	XLOC_004539	CLMP	chr11:122943032-123066007	Normal	Disease	OK	0.983962	1.57559	0.679221	2.30618	0.002	0.0028311	yes
XLOC_004540	XLOC_004540	MIR4493	chr11:123252147-123252220	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004541	XLOC_004541	SCN3B	chr11:123499894-123525315	Normal	Disease	OK	1.1512	0.425823	-1.43481	-5.20039	5e-05	8.03331e-05	yes
XLOC_004542	XLOC_004542	ZNF202	chr11:123594996-123612363	Normal	Disease	OK	2.13709	4.15853	0.960424	6.34722	5e-05	8.03331e-05	yes
XLOC_004543	XLOC_004543	OR6X1	chr11:123624287-123625226	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004544	XLOC_004544	OR6M1	chr11:123676115-123677057	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004545	XLOC_004545	TMEM225	chr11:123753632-123756340	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004546	XLOC_004546	OR6T1	chr11:123813573-123814545	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004547	XLOC_004547	OR10S1	chr11:123847402-123848398	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004548	XLOC_004548	OR10G7	chr11:123908772-123909708	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004549	XLOC_004549	OR8D1	chr11:124179735-124180662	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004550	XLOC_004550	OR8D2	chr11:124189157-124190093	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004551	XLOC_004551	OR8B2	chr11:124252297-124253239	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004552	XLOC_004552	OR8B3	chr11:124266305-124267247	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004553	XLOC_004553	OR8B4	chr11:124293837-124294767	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004554	XLOC_004554	OR8B8	chr11:124310045-124310981	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004555	XLOC_004555	OR8B12	chr11:124412617-124413550	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004556	XLOC_004556	SIAE	chr11:124492741-124564687	Normal	Disease	OK	25.7661	23.1733	-0.153012	-2.362	0.0003	0.000457475	yes
XLOC_004557	XLOC_004557	VSIG2	chr11:124617369-124622109	Normal	Disease	OK	65.6749	22.1938	-1.56519	-17.3517	5e-05	8.03331e-05	yes
XLOC_004558	XLOC_004558	ESAM	chr11:124623018-124632223	Normal	Disease	OK	17.1352	13.3238	-0.362959	-3.6397	5e-05	8.03331e-05	yes
XLOC_004559	XLOC_004559	C11orf61	chr11:124636393-124670299	Normal	Disease	OK	2.52479	8.70205	1.78519	10.0592	5e-05	8.03331e-05	yes
XLOC_004560	XLOC_004560	ROBO4	chr11:124754113-124767831	Normal	Disease	OK	5.86129	3.05902	-0.938151	-7.13903	5e-05	8.03331e-05	yes
XLOC_004561	XLOC_004561	HEPACAM	chr11:124789145-124806308	Normal	Disease	NOTEST	0.0263437	0	-inf	0	1	1	no
XLOC_004562	XLOC_004562	TMEM218	chr11:124966398-124973205	Normal	Disease	OK	8.26251	8.99328	0.122268	0.98769	0.16195	0.185395	no
XLOC_004563	XLOC_004563	FEZ1	chr11:125315640-125366206	Normal	Disease	OK	10.0393	4.25998	-1.23673	-7.49729	5e-05	8.03331e-05	yes
XLOC_004564	XLOC_004564	ACRV1	chr11:125495030-125550793	Normal	Disease	OK	0.783662	4.81645	2.61967	4.97872	5e-05	8.03331e-05	yes
XLOC_004565	XLOC_004565	PATE2	chr11:125646027-125648714	Normal	Disease	OK	0.270321	2.04668	2.92054	4.29625	0.00015	0.000233804	yes
XLOC_004566	XLOC_004566	PUS3	chr11:125753508-125773116	Normal	Disease	OK	12.8011	18.0588	0.496438	4.84045	5e-05	8.03331e-05	yes
XLOC_004567	XLOC_004567	CDON	chr11:125826712-125933187	Normal	Disease	OK	1.05797	1.8212	0.783588	5.02182	5e-05	8.03331e-05	yes
XLOC_004568	XLOC_004568	RPUSD4	chr11:126071988-126081587	Normal	Disease	OK	5.07413	7.92171	0.642652	4.80476	5e-05	8.03331e-05	yes
XLOC_004569	XLOC_004569	SRPR	chr11:126081618-126138877	Normal	Disease	OK	206.715	95.0504	-1.12088	-37.4525	5e-05	8.03331e-05	yes
XLOC_004570	XLOC_004570	FLJ39051	chr11:126173646-126225482	Normal	Disease	OK	5.38604	4.36944	-0.301776	-0.984229	0.1561	0.178979	no
XLOC_004571	XLOC_004571	KIRREL3	chr11:126293395-126870766	Normal	Disease	NOTEST	0.217838	0.105431	-1.04696	0	1	1	no
XLOC_004572	XLOC_004572	MIR3167	chr11:126293395-126870766	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004573	XLOC_004573	ETS1	chr11:128328655-128457453	Normal	Disease	OK	6.85125	7.59448	0.148584	1.68374	0.0151	0.0195891	yes
XLOC_004574	XLOC_004574	LOC100507392	chr11:128561566-128683162	Normal	Disease	OK	0.908338	0.284307	-1.67578	-2.21456	0.0098	0.0129817	yes
XLOC_004575	XLOC_004575	KCNJ1	chr11:128707914-128737268	Normal	Disease	NOTEST	0	0.0588385	inf	0	1	1	no
XLOC_004576	XLOC_004576	C11orf45	chr11:128761312-128787951	Normal	Disease	OK	0.615669	0.411699	-0.580566	-1.43533	0.036	0.0446772	yes
XLOC_004577	XLOC_004577	TP53AIP1	chr11:128804626-128813294	Normal	Disease	OK	1.16726	1.18208	0.0182029	0.0419271	0.94995	0.954932	no
XLOC_004578	XLOC_004578	ARHGAP32	chr11:128834954-129062093	Normal	Disease	OK	9.44117	11.7994	0.321678	5.92174	5e-05	8.03331e-05	yes
XLOC_004579	XLOC_004579	NFRKB	chr11:129733669-129765490	Normal	Disease	OK	4.32338	6.14941	0.508288	5.00144	5e-05	8.03331e-05	yes
XLOC_004580	XLOC_004580	PRDM10	chr11:129769600-129875381	Normal	Disease	OK	1.06605	2.265	1.08724	6.13531	5e-05	8.03331e-05	yes
XLOC_004581	XLOC_004581	ZBTB44	chr11:130096573-130184607	Normal	Disease	OK	7.26132	10.0239	0.465136	8.18737	5e-05	8.03331e-05	yes
XLOC_004582	XLOC_004582	ADAMTS8	chr11:130274817-130298539	Normal	Disease	OK	3.7124	3.46632	-0.0989465	-0.693351	0.33055	0.362396	no
XLOC_004583	XLOC_004583	SNX19	chr11:130745765-130786382	Normal	Disease	OK	11.3335	10.0097	-0.1792	-2.83306	5e-05	8.03331e-05	yes
XLOC_004584	XLOC_004584	OPCML	chr11:132284874-133402403	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004585	XLOC_004585	SPATA19	chr11:133710516-133715392	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004586	XLOC_004586	LOC283174	chr11:133766329-133771635	Normal	Disease	OK	0.632601	1.306	1.04579	4.35416	5e-05	8.03331e-05	yes
XLOC_004587	XLOC_004587	IGSF9B	chr11:133785184-133826880	Normal	Disease	NOTEST	0.086206	0.185945	1.10902	0	1	1	no
XLOC_004588	XLOC_004588	NCAPD3	chr11:134022336-134094426	Normal	Disease	OK	48.5747	33.5713	-0.532977	-15.7061	5e-05	8.03331e-05	yes
XLOC_004589	XLOC_004589	THYN1	chr11:134118172-134123260	Normal	Disease	OK	67.2528	113.154	0.750622	12.105	5e-05	8.03331e-05	yes
XLOC_004590	XLOC_004590	B3GAT1	chr11:134248397-134281812	Normal	Disease	OK	2.91303	2.21185	-0.397267	-2.27267	0.00195	0.00276274	yes
XLOC_004591	XLOC_004591	LOC100288778	chr12:87983-91263	Normal	Disease	OK	13.7776	14.482	0.0719308	0.543821	0.44025	0.47389	no
XLOC_004592	XLOC_004592	IQSEC3	chr12:176048-287625	Normal	Disease	NOTEST	0.148011	0.120775	-0.293391	0	1	1	no
XLOC_004593	XLOC_004593	CCDC77	chr12:389222-551806	Normal	Disease	OK	1.75799	3.84844	1.13035	4.9445	5e-05	8.03331e-05	yes
XLOC_004594	XLOC_004594	B4GALNT3	chr12:569542-671058	Normal	Disease	NOTEST	0.567114	0.582156	0.0377679	0	1	1	no
XLOC_004595	XLOC_004595	WNK1	chr12:862088-1020618	Normal	Disease	OK	11.681	14.6849	0.330171	6.87089	5e-05	8.03331e-05	yes
XLOC_004596	XLOC_004596	ERC1	chr12:1100403-1605099	Normal	Disease	OK	5.75418	4.47674	-0.362161	-4.67948	5e-05	8.03331e-05	yes
XLOC_004597	XLOC_004597	LOC100292680	chr12:1609656-1613590	Normal	Disease	NOTEST	0.108757	0.521591	2.26182	0	1	1	no
XLOC_004598	XLOC_004598	WNT5B	chr12:1726221-1756378	Normal	Disease	OK	41.5359	22.1865	-0.904677	-13.1561	5e-05	8.03331e-05	yes
XLOC_004599	XLOC_004599	ADIPOR2	chr12:1800246-1897845	Normal	Disease	OK	23.3001	17.6818	-0.398073	-6.95558	5e-05	8.03331e-05	yes
XLOC_004600	XLOC_004600	LRTM2	chr12:1901122-2027870	Normal	Disease	NOTEST	0.0148179	0	-inf	0	1	1	no
XLOC_004601	XLOC_004601	CACNA1C	chr12:2162415-2807115	Normal	Disease	OK	1.50254	1.31232	-0.19528	-1.59265	0.01615	0.0208806	yes
XLOC_004602	XLOC_004602	FKBP4	chr12:2904107-2914587	Normal	Disease	OK	88.1763	66.9342	-0.397647	-13.1141	5e-05	8.03331e-05	yes
XLOC_004603	XLOC_004603	ITFG2	chr12:2921786-2934237	Normal	Disease	OK	16.403	7.66008	-1.09853	-10.4345	5e-05	8.03331e-05	yes
XLOC_004604	XLOC_004604	LOC100507424	chr12:2945981-2986321	Normal	Disease	OK	3.0942	18.5782	2.58597	9.25691	5e-05	8.03331e-05	yes
XLOC_004605	XLOC_004605	C12orf32	chr12:2986364-2998626	Normal	Disease	OK	27.6664	17.7255	-0.642308	-7.52361	5e-05	8.03331e-05	yes
XLOC_004606	XLOC_004606	TULP3	chr12:3000032-3050306	Normal	Disease	OK	9.14148	9.55342	0.0635895	0.646605	0.34205	0.374131	no
XLOC_004607	XLOC_004607	TEAD4	chr12:3068477-3149842	Normal	Disease	OK	2.74992	5.84121	1.08688	5.1627	5e-05	8.03331e-05	yes
XLOC_004608	XLOC_004608	TSPAN9	chr12:3186520-3395730	Normal	Disease	OK	28.0503	17.0288	-0.720039	-12.9883	5e-05	8.03331e-05	yes
XLOC_004609	XLOC_004609	PRMT8	chr12:3490514-3703138	Normal	Disease	NOTEST	0	0.0349199	inf	0	1	1	no
XLOC_004610	XLOC_004610	CCND2	chr12:4382901-4414522	Normal	Disease	OK	13.0232	12.9414	-0.00909405	-0.164542	0.8173	0.836011	no
XLOC_004611	XLOC_004611	C12orf5	chr12:4430358-4469190	Normal	Disease	OK	1.75662	1.94561	0.147415	1.12893	0.1108	0.12984	no
XLOC_004612	XLOC_004612	RAD51AP1	chr12:4647949-4669213	Normal	Disease	OK	0.832718	1.7402	1.06335	3.14838	0.00015	0.000233804	yes
XLOC_004613	XLOC_004613	DYRK4	chr12:4699243-4723041	Normal	Disease	OK	22.3461	17.0199	-0.392806	-4.4472	5e-05	8.03331e-05	yes
XLOC_004614	XLOC_004614	NDUFA9	chr12:4758263-4796720	Normal	Disease	OK	41.8619	32.0162	-0.386836	-5.53679	5e-05	8.03331e-05	yes
XLOC_004615	XLOC_004615	GALNT8	chr12:4829751-4881892	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004616	XLOC_004616	KCNA6	chr12:4918341-4960278	Normal	Disease	NOTEST	0.0674797	0.2287	1.76093	0	1	1	no
XLOC_004617	XLOC_004617	KCNA1	chr12:5019072-5027422	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_004618	XLOC_004618	KCNA5	chr12:5153084-5155949	Normal	Disease	NOTEST	0.292186	0.188487	-0.632422	0	1	1	no
XLOC_004619	XLOC_004619	NTF3	chr12:5541279-5604465	Normal	Disease	OK	2.28911	2.22163	-0.0431683	-0.130925	0.8493	0.864554	no
XLOC_004620	XLOC_004620	CD9	chr12:6309481-6347437	Normal	Disease	OK	976.406	311.54	-1.64806	-75.7647	5e-05	8.03331e-05	yes
XLOC_004621	XLOC_004621	PLEKHG6	chr12:6419601-6437672	Normal	Disease	OK	2.5923	0.561883	-2.20589	-6.71286	5e-05	8.03331e-05	yes
XLOC_004622	XLOC_004622	LTBR	chr12:6493356-6500732	Normal	Disease	OK	134.483	122.352	-0.136381	-4.28287	5e-05	8.03331e-05	yes
XLOC_004623	XLOC_004623	CD27	chr12:6548166-6560884	Normal	Disease	OK	1.95303	2.16689	0.149912	0.442222	0.52945	0.562097	no
XLOC_004624	XLOC_004624	TAPBPL	chr12:6561176-6579843	Normal	Disease	OK	20.0407	10.3735	-0.95003	-8.79949	5e-05	8.03331e-05	yes
XLOC_004625	XLOC_004625	NCAPD2	chr12:6603297-6641132	Normal	Disease	OK	9.22396	6.43156	-0.520217	-5.98315	5e-05	8.03331e-05	yes
XLOC_004626	XLOC_004626	SCARNA10	chr12:6603297-6641132	Normal	Disease	OK	0.813076	0.448035	-0.85978	-0.389411	0.5478	0.579888	no
XLOC_004627	XLOC_004627	GAPDH	chr12:6643584-6647537	Normal	Disease	OK	1519.83	1083.98	-0.487576	-20.0003	5e-05	8.03331e-05	yes
XLOC_004628	XLOC_004628	COPS7A	chr12:6833149-6841041	Normal	Disease	OK	82.68	38.9954	-1.08423	-19.8557	5e-05	8.03331e-05	yes
XLOC_004629	XLOC_004629	PTMS	chr12:6875540-6880118	Normal	Disease	OK	914.664	462.827	-0.982768	-47.3135	5e-05	8.03331e-05	yes
XLOC_004630	XLOC_004630	LAG3	chr12:6881669-6887621	Normal	Disease	OK	3.16174	2.06328	-0.615779	-2.60495	0.0005	0.00074851	yes
XLOC_004631	XLOC_004631	CD4	chr12:6898637-6929976	Normal	Disease	OK	7.06648	5.02184	-0.492774	-3.83948	5e-05	8.03331e-05	yes
XLOC_004632	XLOC_004632	GPR162	chr12:6930962-6936583	Normal	Disease	OK	1.98381	1.57053	-0.337019	-1.04962	0.131	0.151633	no
XLOC_004633	XLOC_004633	LEPREL2	chr12:6937571-6949018	Normal	Disease	OK	19.2578	7.4691	-1.36644	-14.0212	5e-05	8.03331e-05	yes
XLOC_004634	XLOC_004634	GNB3	chr12:6949374-6956557	Normal	Disease	OK	1.16041	2.47266	1.09143	3.6099	5e-05	8.03331e-05	yes
